,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,year,genre,Adventure,Music,Western,Drama,Mystery,Romance,Comedy,Family,Musical,War,\N,Crime,Action,History,Thriller,Animation,Documentary,Fantasy,Biography,Horror,Sport,Film-Noir,Sci-Fi,News,Talk-Show,Adult,Reality-TV,Short,Game-Show,total,new_title
2140,136627,tt0399908,movie,Xingu: Land of No Shame,Xingu: Land of No Shame,0,2002,\N,57,Documentary,2002,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,xingu land of no shame
2154,138662,tt0410802,movie,As Tranças de Maria,As Tranças de Maria,0,2003,\N,85,Drama,2003,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,as trancas de maria
2208,142468,tt0430259,movie,Jungle Magic,Jungle Magic,0,2005,\N,72,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jungle magic
2214,143547,tt0436309,movie,Filhos do Samba,Filhos do Samba,0,2004,\N,52,Documentary,2004,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,filhos do samba
2239,144056,tt0439211,movie,Hummingbird,Hummingbird,0,2004,\N,50,Documentary,2004,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hummingbird
2247,144262,tt0440186,movie,Cascalho,Cascalho,0,2004,\N,104,Drama,2004,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cascalho
2251,144309,tt0440639,movie,Motoboy,Motoboy,0,2004,\N,54,Documentary,2004,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,motoboy
2339,144983,tt0444928,movie,Tumbalalá - Tupinambá - Irmãos no Mundo,Tumbalalá - Tupinambá - Irmãos no Mundo,0,2004,\N,55,Documentary,2004,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,tumbalala  tupinamba  irmaos no mundo
2343,145020,tt0445178,movie,O Amigo Dunor,O Amigo Dunor,0,2005,\N,80,Drama,2005,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o amigo dunor
2353,145324,tt0446493,movie,Um Crime Nobre,Um Crime Nobre,0,2001,\N,91,Drama,2001,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,um crime nobre
2375,146646,tt0454909,movie,Novembro,Novembro,0,2005,\N,60,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,novembro
2415,147252,tt0458223,movie,Em Busca da Ilha Desconhecida,Em Busca da Ilha Desconhecida,0,2001,\N,52,Documentary,2001,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,em busca da ilha desconhecida
2433,149678,tt0473480,movie,A Esteticista,A Esteticista,0,2005,\N,96,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a esteticista
2452,150510,tt0478765,movie,Coisa Mais Linda: Histórias e Casos da Bossa Nova,Coisa Mais Linda: Histórias e Casos da Bossa Nova,0,2005,\N,126,"Documentary,Music",2005,"['Documentary', 'Music']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,coisa mais linda historias e casos da bossa nova
2460,151206,tt0483299,movie,Nipo Brasil - O Jeito Japonês de Ser Brasileiro,Nipo Brasil - O Jeito Japonês de Ser Brasileiro,0,2005,\N,94,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nipo brasil  o jeito japones de ser brasileiro
2465,151431,tt0485263,movie,O Olho do Canhão,O Olho do Canhão,0,2005,\N,73,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o olho do canhao
2468,151562,tt0486316,movie,"Fala, Mulher!","Fala, Mulher!",0,2005,\N,80,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fala mulher
2469,151634,tt0486815,movie,Os cristais Debaixo do Trono,Os cristais Debaixo do Trono,0,2001,\N,\N,Drama,2001,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,os cristais debaixo do trono
2476,151809,tt0487913,movie,A Ilha dos Escravos,A Ilha dos Escravos,0,2008,\N,100,Drama,2008,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a ilha dos escravos
2509,153242,tt0498075,movie,"Pixote, in Memoriam","Pixote, in memorian",0,2007,\N,77,Documentary,2007,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pixote in memorian
2512,154047,tt0765431,movie,Acts of Men,Atos dos Homens,0,2006,\N,75,Documentary,2006,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,atos dos homens
2515,154181,tt0770180,movie,Ginga: A Capoeira Documentary,Ginga: A Capoeira Documentary,0,2004,\N,55,Documentary,2004,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ginga a capoeira documentary
2531,156107,tt0808429,movie,Programas,Programas,0,2006,\N,80,Documentary,2006,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,programas
2539,156645,tt0816677,movie,La tierra prometida,La tierra prometida,0,2005,\N,59,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,la tierra prometida
2540,156892,tt0820151,movie,Third World California,Third World California,0,2006,\N,52,Documentary,2006,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,third world california
2549,157904,tt0840298,movie,Carnaval Blues,Carnaval Blues,0,2007,\N,60,Drama,2007,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,carnaval blues
2557,158566,tt0856813,movie,O Sertãomundo de Suassuna,O Sertãomundo de Suassuna,0,2003,\N,80,Documentary,2003,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o sertaomundo de suassuna
2562,158758,tt0863066,movie,Deixa Ir,Deixa Ir,0,2005,\N,60,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,deixa ir
2564,158932,tt0870165,movie,Lua Cambará - Nas Escadarias do Palácio,Lua Cambará - Nas Escadarias do Palácio,0,2002,\N,94,Adventure,2002,['Adventure'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,lua cambara  nas escadarias do palacio
2575,160340,tt0912590,movie,Manda Bala (Send a Bullet),Manda Bala (Send a Bullet),0,2007,\N,85,Documentary,2007,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,manda bala (send a bullet
2579,160597,tt0925212,movie,Accident,Acidente,0,2007,\N,72,Documentary,2007,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,acidente
2580,160624,tt0926133,movie,"Regatão, O Shopping da Selva","Regatão, O Shopping da Selva",0,2005,\N,51,Documentary,2005,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,regatao o shopping da selva
2586,161014,tt0940825,movie,O Livro Multicolorido de Karnak,O Livro Multicolorido de Karnak,0,2006,\N,90,Comedy,2006,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o livro multicolorido de karnak
2597,162951,tt10006546,movie,Dora Andrade,Dora Andrade,0,2012,\N,\N,"Biography,Documentary",2012,"['Biography', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,dora andrade
2598,162982,tt10009602,movie,Meu Nome é Daniel,Meu Nome é Daniel,0,2018,\N,82,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,meu nome e daniel
2599,163091,tt10017622,movie,O Grande Sonho,O Grande Sonho,0,2000,\N,\N,Documentary,2000,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o grande sonho
2600,163094,tt10017722,movie,Emiliano Queiroz: o Ator em sua Essência,Emiliano Queiroz: o Ator em sua Essência,0,2018,\N,\N,"Biography,Documentary",2018,"['Biography', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,emiliano queiroz o ator em sua essencia
2604,163189,tt10026778,movie,Família Tetra,Família Tetra,0,2003,\N,50,Documentary,2003,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,familia tetra
2605,163190,tt10026828,movie,As Aventuras de Biliu na Cidade Perdida,As Aventuras de Biliu na Cidade Perdida,0,2004,\N,45,Comedy,2004,['Comedy'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,as aventuras de biliu na cidade perdida
2606,163363,tt10040484,movie,A Idade da Água,A Idade da Água,0,2018,\N,82,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a idade da agua
2610,163533,tt10063078,movie,Antropofaga Makumba,Antropofaga Makumba,0,2018,\N,86,Drama,2018,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,antropofaga makumba
2611,163535,tt10063814,movie,Cartas da Bessarábia,Cartas da Bessarábia,0,2016,\N,\N,Documentary,2016,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,cartas da bessarabia
2612,163536,tt10063976,movie,Knock Down,Knock Down,0,2018,\N,\N,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,knock down
2613,163684,tt10075070,movie,Os Jovens Baumann,Os Jovens Baumann,0,2018,\N,\N,Family,2018,['Family'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,os jovens baumann
2615,163734,tt10078696,movie,Fábio Leão - entre o crime e o ringue,Fábio Leão - entre o crime e o ringue,0,2013,\N,\N,Documentary,2013,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,fabio leao  entre o crime e o ringue
2617,163954,tt10096092,movie,A Arte Existe Porque a Vida Não Basta,A Arte Existe Porque a Vida Não Basta,0,2016,\N,\N,"Biography,Documentary",2016,"['Biography', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,a arte existe porque a vida nao basta
2618,163956,tt10096218,movie,Days Of Truce,Days Of Truce,0,2016,\N,\N,Documentary,2016,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,days of truce
2620,164122,tt10106368,movie,Sem Raiz,Sem Raiz,0,2017,\N,80,Drama,2017,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sem raiz
2622,164252,tt10118270,movie,Haroldo Serra - Um Homem Chamado Teatro,Haroldo Serra - Um Homem Chamado Teatro,0,2017,\N,\N,"Biography,Documentary",2017,"['Biography', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,haroldo serra  um homem chamado teatro
2623,164305,tt10125678,movie,Para Gostar de Ler,Para Gostar de Ler,0,2017,\N,\N,Documentary,2017,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,para gostar de ler
2624,164390,tt10131004,movie,A menina da Capa Mágica,A menina da Capa Mágica,0,2015,\N,\N,Family,2015,['Family'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a menina da capa magica
2626,164549,tt10140592,movie,Quando as Luzes das Marquises se Apagam - a História da Cinelândia Paulistana,Quando as Luzes das Marquises se Apagam - a História da Cinelândia Paulistana,0,2018,\N,\N,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,quando as luzes das marquises se apagam  a historia da cinelandia paulistana
2628,165039,tt10170208,movie,Poesia e Melodia,Poesia e Melodia,0,2018,\N,\N,Family,2018,['Family'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,poesia e melodia
2629,165131,tt10176328,movie,Exteriores: Mulheres Brasileiras na Diplomacia,Exteriores: Mulheres Brasileiras na Diplomacia,0,2018,\N,52,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,exteriores mulheres brasileiras na diplomacia
2633,165280,tt1018787,movie,Sonhos e Histórias de Fantasmas,Sonhos e Histórias de Fantasmas,0,1996,\N,\N,Documentary,1996,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sonhos e historias de fantasmas
2634,165282,tt1018793,movie,Tambores do Brasil,Tambores do Brasil,0,1996,\N,\N,Documentary,1996,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,tambores do brasil
2636,165585,tt1020777,movie,Anatomia de uma Exposição,Anatomia de uma Exposição,0,1999,\N,\N,Documentary,1999,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,anatomia de uma exposicao
2637,165596,tt1020823,movie,"Palavras no Ateliê, uma tarde com Eduardo Sued","Palavras no Ateliê, uma tarde com Eduardo Sued",0,2000,\N,\N,Documentary,2000,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,palavras no atelie uma tarde com eduardo sued
2642,165852,tt10225752,movie,Barão de Studart,Barão de Studart,0,2016,\N,\N,"Biography,Documentary",2016,"['Biography', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,barao de studart
2645,165982,tt10231530,movie,A Música na Vida de Lauro Maia,A Música na Vida de Lauro Maia,0,2013,\N,\N,"Biography,Documentary",2013,"['Biography', 'Documentary']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,a musica na vida de lauro maia
2647,166139,tt10244286,movie,"Ei, You! O Haiti antes do terremoto","Ei, You! O Haiti antes do terremoto",0,2010,\N,\N,Documentary,2010,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ei you! o haiti antes do terremoto
2656,167036,tt10306268,movie,Pantanal - A Boa Inocência de Nossas Origens,Pantanal - A Boa Inocência de Nossas Origens,0,2018,\N,75,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pantanal  a boa inocencia de nossas origens
2661,167485,tt10331100,movie,Half the Sky,Half the Sky,0,2018,\N,99,Drama,2018,['Drama'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,half the sky
2666,168005,tt10365466,movie,60 Anos da Indústria Têxtil no Brasil,60 Anos da Indústria Têxtil no Brasil,0,2017,\N,50,Documentary,2017,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60 anos da industria textil no brasil
2668,168034,tt10366878,movie,Por Que Não?,Por Que Não?,0,2016,\N,55,Documentary,2016,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,por que nao
2672,168612,tt10398714,movie,Família no Papel,Família no Papel,0,2012,\N,\N,Documentary,2012,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,familia no papel
2677,168796,tt10407886,movie,Paulo Casé - O arquiteto do encontro,Paulo Casé - O arquiteto do encontro,0,2018,\N,\N,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,paulo case  o arquiteto do encontro
2686,169224,tt10430534,movie,Rebecca,Rebecca,0,2018,\N,\N,Horror,2018,['Horror'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,rebecca
2690,169621,tt10451324,movie,O chalé é uma ilha batida de vento e chua,O chalé é uma ilha batida de vento e chua,0,2018,\N,\N,Documentary,2018,['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,o chale e uma ilha batida de vento e chua
